Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0.0,0,31,0.0,6240.0,76.0,171.0,20.0,3,1,1,30,936.64,0
0.0,0,31,0.0,615.0,4.0,0.0,5.0,2,1,2,25,27.855,0
0.0,0,32,0.0,450.0,4.0,0.0,2.0,2,1,2,25,20.43,0
5.062962962962963,0,31,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,31,0.0,7248.0,117.0,369.0,37.0,2,1,1,25,1991.925,0
2.0,0,31,0.0,11205.0,144.0,0.0,41.0,3,1,1,30,453.96,0
3.0,0,31,0.0,6458.0,65.0,93.0,31.0,2,1,1,25,712.035,0
18.0,1,27,0.0,695.0,37.0,1.0,11.0,2,1,2,25,37.44,1
16.0,0,30,7.0,10175.0,83.0,0.0,36.0,4,1,1,45,256.45,0
8.0,1,30,0.0,5558.0,88.0,11.0,18.0,2,1,1,25,303.57,1
0.0,0,28,0.0,2580.0,12.0,0.0,8.0,3,1,1,30,103.68,0
4.0,0,29,0.0,2730.0,31.0,0.0,10.0,2,1,2,25,124.245,1
4.0,1,30,0.0,2008.0,34.0,19.0,25.0,3,1,2,30,157.68,1
5.062962962962963,0,30,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
6.1467991169977925,0,30,0.7108167770419426,3517.0408388520973,59.59271523178808,24.480132450331126,21.607064017660043,3,1,1,30,262.5635540838852,0
0.0,0,27,0.0,6525.0,87.0,0.0,16.0,4,1,1,45,165.3,0
10.485849056603774,1,30,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,4,1,2,45,150.33740566037736,1
10.485849056603774,1,30,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,5,1,1,55,150.33740566037736,1
20.0,0,25,2.0,15815.0,228.0,0.0,74.0,2,1,1,25,721.935,0
1.0,0,28,2.0,6705.0,106.0,256.0,27.0,2,2,1,25,1458.495,0
0.0,0,30,0.0,3458.0,72.0,0.0,22.0,2,1,1,25,158.85,0
0.0,0,29,0.0,1405.0,34.0,23.0,14.0,3,1,2,30,149.56,0
1.0,0,30,0.0,2520.0,43.0,160.0,17.0,2,1,1,25,835.335,0
0.0,0,21,0.0,1055.0,26.0,178.0,5.0,2,2,1,25,849.645,0
0.0,0,20,0.0,1308.0,29.0,15.0,62.0,4,1,1,45,70.925,0
6.0,0,21,0.0,440.0,15.0,0.0,1.0,2,1,2,25,20.475,0
0.0,0,20,0.0,0.0,0.0,6.0,0.0,4,1,2,45,15.0,0
5.0,0,19,0.0,965.0,22.0,4.0,7.0,2,1,1,25,62.415,0
0.0,0,19,0.0,2965.0,51.0,0.0,17.0,3,1,1,30,120.64,0
0.0,0,12,0.0,1435.0,16.0,13.0,8.0,2,1,1,25,123.795,0
11.0,0,11,0.0,6133.0,131.0,70.0,36.0,1,2,1,15,729.52,0
7.0,0,9,0.0,8673.0,161.0,58.0,34.0,4,1,1,45,365.85,0
3.0,0,10,2.0,2593.0,35.0,16.0,13.0,3,1,1,30,169.12,0
0.0,0,3,0.0,4130.0,30.0,200.0,4.0,3,1,1,30,966.4,0
0.0,1,3,0.0,1228.0,9.0,0.0,1.0,2,1,1,25,55.665,1
10.0,0,41,0.0,4550.0,79.0,16.0,22.0,3,1,1,30,249.16,0
2.0,0,42,0.0,498.0,13.0,18.0,9.0,2,1,2,25,103.995,0
12.0,0,40,0.0,2633.0,68.0,370.0,29.0,3,1,1,30,1588.04,0
12.0,0,41,0.0,4378.0,74.0,12.0,40.0,1,1,1,15,310.86,0
5.0,0,41,0.0,2573.0,66.0,13.0,38.0,1,1,1,15,216.645,0
13.0,0,41,1.0,3955.0,90.0,43.0,33.0,3,1,1,30,333.8,0
6.0,0,41,0.0,2540.0,47.0,296.0,23.0,3,1,1,30,1287.48,0
15.0,0,40,2.0,9295.0,129.0,155.0,48.0,3,1,1,30,996.96,0
9.0,0,41,0.0,13953.0,177.0,11.0,49.0,3,1,1,30,609.2,0
9.0,0,41,1.0,4695.0,91.0,13.0,30.0,3,1,1,30,243.44,0
8.0,0,41,0.0,6098.0,103.0,18.0,17.0,3,1,1,30,320.04,0
11.0,0,41,0.0,2418.0,62.0,19.0,22.0,3,1,2,30,175.2,0
27.0,0,41,3.0,15320.0,233.0,65.0,37.0,3,1,1,30,882.12,0
6.0,0,41,1.0,3275.0,35.0,494.0,13.0,3,1,1,30,2108.4,0
11.0,0,40,0.0,15665.0,190.0,161.0,35.0,2,1,1,25,1437.975,0
5.0,0,40,1.0,6680.0,94.0,197.0,31.0,3,1,1,30,1058.96,0
2.0,0,40,0.0,1055.0,22.0,11.0,16.0,2,1,2,25,97.965,0
4.0,0,41,0.0,890.0,22.0,24.0,13.0,3,1,2,30,132.48,0
2.0,0,40,0.0,180.0,8.0,11.0,5.0,2,1,2,25,57.96,1
5.0,0,40,0.0,7688.0,135.0,395.0,48.0,2,1,1,25,2129.535,0
9.0,0,40,1.0,11645.0,162.0,22.0,52.0,4,1,1,45,350.175,0
10.0,0,40,1.0,6898.0,83.0,119.0,42.0,2,1,1,25,849.645,0
25.0,1,36,0.0,1135.0,55.0,27.0,22.0,2,1,2,25,175.05,1
23.0,0,39,8.0,10615.0,101.0,12.0,47.0,5,1,1,55,178.74,0
15.0,0,39,1.0,5998.0,106.0,37.0,29.0,2,1,1,25,441.18,0
3.0,0,37,0.0,3020.0,30.0,11.0,19.0,3,1,1,30,166.0,0
11.0,1,38,0.0,3170.0,49.0,20.0,21.0,3,1,2,30,208.76,1
11.0,1,39,0.0,2448.0,52.0,45.0,36.0,3,1,2,30,280.0,1
2.0,1,39,0.0,313.0,10.0,11.0,7.0,3,1,2,30,56.92,1
3.0,0,39,0.0,1848.0,33.0,11.0,11.0,3,1,1,30,119.24,0
5.0,0,36,1.0,6965.0,105.0,25.0,27.0,5,1,1,55,143.55,0
2.0,0,39,0.0,808.0,15.0,20.0,9.0,4,1,2,45,70.575,1
2.0,0,39,1.0,518.0,12.0,15.0,7.0,5,1,1,55,30.45,0
27.0,1,34,3.0,16255.0,246.0,11.0,85.0,2,1,1,25,792.045,0
8.0,0,37,3.0,7145.0,124.0,282.0,38.0,2,2,1,25,1596.105,0
4.0,0,39,0.0,3898.0,90.0,13.0,33.0,2,1,1,25,237.96,0
5.0,0,38,0.0,1845.0,52.0,49.0,25.0,3,1,2,30,271.88,0
8.0,0,39,0.0,2960.0,61.0,186.0,28.0,2,1,1,25,972.945,0
6.0,1,30,1.0,1495.0,44.0,204.0,16.0,2,2,1,25,987.255,1
6.0,0,29,0.0,1748.0,47.0,41.0,73.0,4,1,1,45,147.375,0
13.0,0,30,0.0,880.0,33.0,21.0,12.0,2,1,2,25,135.585,0
2.0,0,29,0.0,1005.0,18.0,32.0,8.0,4,1,2,45,105.575,0
12.0,0,28,0.0,1405.0,40.0,30.0,18.0,2,1,1,25,200.025,0
4.0,0,28,0.0,3405.0,69.0,19.0,28.0,3,1,1,30,214.96,0
4.0,0,21,0.0,1875.0,34.0,39.0,19.0,2,1,1,25,261.405,0
18.0,0,20,1.0,6573.0,149.0,96.0,47.0,2,2,1,25,734.49,0
14.0,0,18,0.0,9113.0,179.0,84.0,45.0,4,1,1,45,442.3,0
10.0,0,19,3.0,3033.0,53.0,42.0,24.0,3,1,1,30,291.44,0
4.0,0,12,1.0,4570.0,48.0,226.0,15.0,3,1,1,30,1088.72,0
5.0,0,12,1.0,1668.0,27.0,11.0,12.0,3,1,1,30,111.8,1
6.0,0,35,0.0,4190.0,63.0,0.0,12.0,3,1,1,30,170.12,0
4.404938271604938,0,36,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
8.0,0,34,0.0,2273.0,52.0,348.0,19.0,3,1,1,30,1485.0,0
8.0,0,35,0.0,4018.0,58.0,0.0,30.0,1,1,1,15,224.18,0
1.0,0,35,0.0,2213.0,50.0,0.0,28.0,1,1,1,15,124.465,0
9.0,0,35,1.0,3595.0,74.0,21.0,23.0,3,1,1,30,230.76,0
2.0,0,35,0.0,2180.0,31.0,274.0,13.0,3,1,1,30,1184.44,0
11.0,0,34,2.0,8935.0,113.0,133.0,38.0,3,1,1,30,893.92,0
5.0,0,35,0.0,13593.0,161.0,0.0,39.0,3,1,1,30,550.16,0
5.0,0,35,1.0,4335.0,75.0,0.0,20.0,3,1,1,30,176.4,0
4.0,0,35,0.0,5738.0,87.0,0.0,7.0,3,1,1,30,233.0,0
7.0,0,35,0.0,2058.0,46.0,0.0,12.0,3,1,2,30,84.16,0
23.0,0,35,3.0,14960.0,217.0,43.0,27.0,3,1,1,30,779.08,0
2.0,0,35,1.0,2915.0,19.0,472.0,3.0,3,1,1,30,2005.36,0
7.0,0,34,0.0,15305.0,174.0,139.0,25.0,2,1,1,25,1322.055,0
1.0,0,34,1.0,6320.0,78.0,175.0,21.0,3,1,1,30,955.92,0
0.0,0,34,0.0,695.0,6.0,0.0,6.0,2,1,2,25,31.545,0
0.0,0,35,0.0,530.0,6.0,2.0,3.0,3,1,2,30,29.44,0
10.485849056603774,1,34,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
1.0,0,34,0.0,7328.0,119.0,373.0,38.0,2,1,1,25,2013.615,0
5.0,0,34,1.0,11285.0,146.0,0.0,42.0,4,1,1,45,285.775,0
6.0,0,34,1.0,6538.0,67.0,97.0,32.0,2,1,1,25,733.725,0
21.0,1,30,0.0,775.0,39.0,5.0,12.0,2,1,2,25,59.13,1
19.0,0,33,8.0,10255.0,85.0,0.0,37.0,5,1,1,55,155.1,0
11.0,1,33,1.0,5638.0,90.0,15.0,19.0,2,1,1,25,325.26,1
0.0,0,31,0.0,2660.0,14.0,0.0,9.0,3,1,1,30,106.96,0
7.0,0,32,0.0,2810.0,33.0,0.0,11.0,3,1,2,30,113.72,1
7.0,1,33,0.0,2088.0,36.0,23.0,26.0,3,1,2,30,176.96,1
5.062962962962963,0,33,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
0.0,0,33,0.0,1488.0,17.0,0.0,1.0,3,1,1,30,60.2,0
1.0,0,30,1.0,6605.0,89.0,3.0,17.0,5,1,1,55,104.91,0
5.062962962962963,0,33,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,4,1,2,45,73.71651851851851,1
9.033766233766233,0,33,2.207792207792208,5910.688311688312,85.52207792207793,27.4987012987013,34.774025974025975,5,1,1,55,181.49785714285716,0
23.0,0,28,3.0,15895.0,230.0,0.0,75.0,2,1,1,25,725.625,0
4.0,0,31,3.0,6785.0,108.0,260.0,28.0,2,2,1,25,1480.185,0
0.0,0,33,0.0,3538.0,74.0,0.0,23.0,2,1,1,25,162.54,0
1.0,0,32,0.0,1485.0,36.0,27.0,15.0,3,1,2,30,168.84,0
4.0,0,33,0.0,2600.0,45.0,164.0,18.0,2,1,1,25,857.025,0
2.0,0,24,1.0,1135.0,28.0,182.0,6.0,2,2,1,25,871.335,0
2.0,0,23,0.0,1388.0,31.0,19.0,63.0,4,1,1,45,82.975,0
9.0,0,24,0.0,520.0,17.0,0.0,2.0,2,1,2,25,24.165,0
0.0,0,23,0.0,0.0,0.0,10.0,0.0,4,1,2,45,25.0,0
8.0,0,22,0.0,1045.0,24.0,8.0,8.0,2,1,1,25,84.105,0
0.0,0,22,0.0,3045.0,53.0,0.0,18.0,3,1,1,30,123.92,0
0.0,0,15,0.0,1515.0,18.0,17.0,9.0,2,1,1,25,145.485,0
14.0,0,14,1.0,6213.0,133.0,74.0,37.0,2,2,1,25,618.57,0
10.0,0,12,0.0,8753.0,163.0,62.0,35.0,4,1,1,45,377.9,0
6.0,0,13,3.0,2673.0,37.0,20.0,14.0,3,1,1,30,188.4,0
0.0,0,6,1.0,4210.0,32.0,204.0,5.0,3,1,1,30,985.68,0
1.0,0,6,1.0,1308.0,11.0,0.0,2.0,3,1,1,30,52.76,1
12.0,0,38,2.0,4970.0,81.0,26.0,32.0,3,1,1,30,306.04,0
4.0,0,39,0.0,918.0,15.0,28.0,19.0,3,1,2,30,149.32,0
14.0,0,37,2.0,3053.0,70.0,380.0,39.0,3,1,1,30,1644.92,0
14.0,0,38,2.0,4798.0,76.0,22.0,50.0,1,1,1,15,389.07,0
7.0,0,38,2.0,2993.0,68.0,23.0,48.0,2,1,1,25,241.245,0
15.0,0,38,3.0,4375.0,92.0,53.0,43.0,3,1,1,30,390.68,0
8.0,0,38,2.0,2960.0,49.0,306.0,33.0,3,1,1,30,1344.36,0
17.0,0,37,4.0,9715.0,131.0,165.0,58.0,3,2,1,30,1053.84,0
11.0,0,38,2.0,14373.0,179.0,21.0,59.0,3,1,1,30,666.08,0
11.0,0,38,3.0,5115.0,93.0,23.0,40.0,3,1,1,30,300.32,0
10.0,0,38,2.0,6518.0,105.0,28.0,27.0,3,1,1,30,376.92,0
13.0,0,38,0.0,2838.0,64.0,29.0,32.0,3,1,2,30,232.08,0
29.0,0,38,5.0,15740.0,235.0,75.0,47.0,3,1,1,30,939.0,0
8.0,0,38,3.0,3695.0,37.0,504.0,23.0,3,1,1,30,2165.28,0
13.0,0,37,2.0,16085.0,192.0,171.0,45.0,2,1,1,25,1501.965,0
7.0,0,37,3.0,7100.0,96.0,207.0,41.0,3,1,1,30,1115.84,0
4.0,0,37,0.0,1475.0,24.0,21.0,26.0,2,1,2,25,161.955,0
6.0,0,38,0.0,1310.0,24.0,34.0,23.0,3,1,2,30,189.36,0
4.0,0,37,0.0,600.0,10.0,21.0,15.0,2,1,2,25,121.95,1
7.0,0,37,2.0,8108.0,137.0,405.0,58.0,3,1,1,30,1949.8,0
11.0,0,37,3.0,12065.0,164.0,32.0,62.0,4,1,1,45,385.725,0
12.0,0,37,3.0,7318.0,85.0,129.0,52.0,2,1,1,25,913.635,0
27.0,1,33,0.0,1555.0,57.0,37.0,32.0,3,1,2,30,212.48,1
25.0,0,36,10.0,11035.0,103.0,22.0,57.0,5,2,1,55,200.07,0
17.0,0,36,3.0,6418.0,108.0,47.0,39.0,2,1,1,25,505.17,0
5.0,0,34,2.0,3440.0,32.0,21.0,29.0,3,1,1,30,222.88,0
13.0,1,35,0.0,3590.0,51.0,30.0,31.0,3,1,2,30,265.64,1
13.0,1,36,0.0,2868.0,54.0,55.0,46.0,3,1,2,30,336.88,1
4.0,0,36,0.0,733.0,12.0,21.0,17.0,3,1,2,30,113.8,1
5.0,0,36,2.0,2268.0,35.0,21.0,21.0,4,1,1,45,110.075,0
7.0,0,33,3.0,7385.0,107.0,35.0,37.0,5,1,1,55,164.88,0
4.0,0,36,0.0,1228.0,17.0,30.0,19.0,4,1,2,45,106.125,1
4.0,0,36,3.0,938.0,14.0,25.0,17.0,5,1,1,55,51.78,0
29.0,0,31,5.0,16675.0,248.0,21.0,95.0,2,1,1,25,856.035,0
10.0,0,34,5.0,7565.0,126.0,292.0,48.0,2,2,1,25,1660.095,0
6.0,0,36,2.0,4318.0,92.0,23.0,43.0,3,1,1,30,268.4,0
7.0,1,35,0.0,2265.0,54.0,59.0,35.0,3,1,2,30,328.76,1
10.0,0,36,2.0,3380.0,63.0,196.0,38.0,2,1,1,25,1036.935,0
8.0,0,27,3.0,1915.0,46.0,214.0,26.0,2,2,1,25,1051.245,0
8.0,0,26,2.0,2168.0,49.0,51.0,83.0,4,1,1,45,182.925,0
15.0,0,27,0.0,1300.0,35.0,31.0,22.0,3,1,2,30,177.4,0
4.0,0,26,0.0,1425.0,20.0,42.0,18.0,4,1,2,45,141.125,0
14.0,0,25,2.0,1825.0,42.0,40.0,28.0,2,1,1,25,264.015,0
6.0,0,25,2.0,3825.0,71.0,29.0,38.0,3,1,1,30,271.84,0
6.0,0,18,2.0,2295.0,36.0,49.0,29.0,2,1,1,25,325.395,0
20.0,0,17,3.0,6993.0,151.0,106.0,57.0,2,2,1,25,798.48,0
16.0,0,15,2.0,9533.0,181.0,94.0,55.0,5,1,1,55,286.71,0
12.0,0,16,5.0,3453.0,55.0,52.0,34.0,3,1,1,30,348.32,0
6.0,0,9,3.0,4990.0,50.0,236.0,25.0,3,1,1,30,1145.6,0
7.0,1,9,3.0,2088.0,29.0,21.0,22.0,3,1,1,30,168.68,1
4.0,0,38,0.0,3770.0,61.0,0.0,2.0,2,1,1,25,172.395,0
4.404938271604938,0,39,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
6.0,0,37,0.0,1853.0,50.0,338.0,9.0,2,1,1,25,1606.635,0
6.0,0,38,0.0,3598.0,56.0,0.0,20.0,1,1,1,15,200.97,0
0.0,0,38,0.0,1793.0,48.0,0.0,18.0,1,1,1,15,101.255,0
7.0,0,38,0.0,3175.0,72.0,11.0,13.0,3,1,1,30,173.88,0
0.0,0,38,0.0,1760.0,29.0,264.0,3.0,3,1,1,30,1127.56,0
9.0,0,37,0.0,8515.0,111.0,123.0,28.0,3,1,1,30,837.04,0
3.0,0,38,0.0,13173.0,159.0,0.0,29.0,3,1,1,30,533.28,0
3.0,0,38,0.0,3915.0,73.0,0.0,10.0,3,1,1,30,159.52,0
2.0,0,38,0.0,5318.0,85.0,0.0,15.0,2,1,1,25,243.135,0
5.0,0,38,0.0,1638.0,44.0,0.0,2.0,3,1,2,30,67.28,0
21.0,0,38,1.0,14540.0,215.0,33.0,17.0,3,1,1,30,722.2,0
0.0,0,38,0.0,2495.0,17.0,462.0,7.0,3,1,1,30,1948.48,0
5.0,0,37,0.0,14885.0,172.0,129.0,15.0,2,1,1,25,1258.065,0
0.0,0,37,0.0,5900.0,76.0,165.0,11.0,3,1,1,30,899.04,0
0.0,0,37,0.0,275.0,4.0,0.0,1.0,2,1,2,25,12.555,0
0.0,0,38,0.0,110.0,4.0,0.0,1.0,2,1,2,25,5.13,0
5.062962962962963,0,37,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,37,0.0,6908.0,117.0,363.0,28.0,2,1,1,25,1949.625,0
3.0,0,37,0.0,10865.0,144.0,0.0,32.0,3,1,1,30,440.36,0
4.0,0,37,0.0,6118.0,65.0,87.0,22.0,2,1,1,25,669.735,0
19.0,0,33,0.0,355.0,37.0,0.0,2.0,2,1,2,25,17.64,1
17.0,0,36,6.0,9835.0,83.0,0.0,27.0,4,1,1,45,247.95,0
9.0,1,36,0.0,5218.0,88.0,5.0,9.0,2,1,1,25,261.27,1
0.0,0,34,0.0,2240.0,12.0,0.0,4.0,3,1,1,30,90.08,0
5.0,0,35,0.0,2390.0,31.0,0.0,1.0,3,1,2,30,96.84,1
5.0,0,36,0.0,1668.0,34.0,13.0,16.0,3,1,2,30,120.08,1
5.062962962962963,0,36,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
0.0,0,36,0.0,1068.0,15.0,0.0,3.0,3,1,1,30,43.32,0
0.0,0,33,0.0,6185.0,87.0,0.0,7.0,4,1,1,45,156.8,0
5.062962962962963,0,36,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,4,1,2,45,73.71651851851851,1
9.033766233766233,0,36,2.207792207792208,5910.688311688312,85.52207792207793,27.4987012987013,34.774025974025975,5,1,1,55,181.49785714285716,0
21.0,0,31,1.0,15475.0,228.0,0.0,65.0,2,1,1,25,706.635,0
2.0,0,34,1.0,6365.0,106.0,250.0,18.0,2,2,1,25,1416.195,0
0.0,0,36,0.0,3118.0,72.0,0.0,13.0,2,1,1,25,143.55,0
0.0,0,35,0.0,1065.0,34.0,17.0,5.0,3,1,2,30,111.96,0
2.0,0,36,0.0,2180.0,43.0,154.0,8.0,2,1,1,25,793.035,0
0.0,0,27,0.0,715.0,26.0,172.0,1.0,2,2,1,25,807.345,0
0.0,0,26,0.0,968.0,29.0,9.0,53.0,4,1,1,45,47.425,0
7.0,0,27,0.0,100.0,15.0,0.0,3.0,2,1,2,25,5.175,0
4.404938271604938,0,26,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,2,45,93.81918518518518,0
6.0,0,25,0.0,625.0,22.0,0.0,2.0,2,1,1,25,29.115,0
0.0,0,25,0.0,2625.0,51.0,0.0,8.0,3,1,1,30,107.04,0
0.0,0,18,0.0,1095.0,16.0,7.0,6.0,2,1,1,25,81.495,0
12.0,0,17,0.0,5793.0,131.0,64.0,27.0,1,2,1,15,677.82,0
8.0,0,15,0.0,8333.0,161.0,52.0,25.0,4,1,1,45,342.35,0
4.0,0,16,1.0,2253.0,35.0,10.0,4.0,3,1,1,30,131.52,0
0.0,0,9,0.0,3790.0,30.0,194.0,23.0,3,1,1,30,928.8,0
0.0,1,9,0.0,888.0,9.0,0.0,3.0,3,1,1,30,35.88,1
8.0,0,39,1.0,4485.0,77.0,37.0,21.0,3,1,1,30,330.48,0
0.0,0,40,0.0,433.0,11.0,39.0,8.0,3,1,2,30,173.76,0
10.0,0,38,1.0,2568.0,66.0,391.0,28.0,3,1,1,30,1669.36,0
10.0,0,39,1.0,4313.0,72.0,33.0,39.0,1,1,1,15,422.675,0
3.0,0,39,1.0,2508.0,64.0,34.0,37.0,2,1,1,25,268.74,0
11.0,0,39,2.0,3890.0,88.0,64.0,32.0,3,1,1,30,415.12,0
4.0,0,39,1.0,2475.0,45.0,317.0,22.0,4,1,1,45,855.5,0
13.0,0,38,3.0,9230.0,127.0,176.0,47.0,3,1,1,30,1078.28,0
7.0,0,39,1.0,13888.0,175.0,32.0,48.0,3,1,1,30,690.52,0
7.0,0,39,2.0,4630.0,89.0,34.0,29.0,3,1,1,30,324.76,0
6.0,0,39,1.0,6033.0,101.0,39.0,16.0,3,1,1,30,401.36,0
9.0,1,39,0.0,2353.0,60.0,40.0,21.0,3,1,2,30,256.52,0
25.0,0,39,4.0,15255.0,231.0,86.0,36.0,3,1,1,30,963.44,0
4.0,0,39,2.0,3210.0,33.0,515.0,12.0,4,1,1,45,1368.575,0
9.0,0,38,1.0,15600.0,188.0,182.0,34.0,2,1,1,25,1529.46,0
3.0,0,38,2.0,6615.0,92.0,218.0,30.0,3,1,1,30,1140.28,0
0.0,0,38,0.0,990.0,20.0,32.0,15.0,2,1,2,25,189.45,0
2.0,0,39,0.0,825.0,20.0,45.0,12.0,3,1,2,30,213.8,0
0.0,0,38,0.0,115.0,6.0,32.0,4.0,2,1,2,25,149.445,1
3.0,0,38,1.0,7623.0,133.0,416.0,47.0,3,1,1,30,1974.24,0
7.0,0,38,2.0,11580.0,160.0,43.0,51.0,4,1,1,45,401.0,0
8.0,0,38,2.0,6833.0,81.0,140.0,41.0,2,1,1,25,941.13,0
23.0,1,34,0.0,1070.0,53.0,48.0,21.0,3,1,2,30,236.92,1
21.0,0,37,9.0,10550.0,99.0,33.0,46.0,5,1,1,55,209.235,0
13.0,0,37,2.0,5933.0,104.0,58.0,28.0,3,1,1,30,473.48,0
1.0,0,35,1.0,2955.0,28.0,32.0,18.0,3,1,1,30,247.32,0
9.0,1,36,0.0,3105.0,47.0,41.0,20.0,3,1,2,30,290.08,1
9.0,0,37,0.0,2383.0,50.0,66.0,35.0,4,1,2,45,225.825,1
0.0,0,37,0.0,248.0,8.0,32.0,6.0,3,1,2,30,138.24,1
1.0,0,37,1.0,1783.0,31.0,32.0,10.0,4,1,1,45,125.35,0
3.0,0,34,2.0,6900.0,103.0,46.0,26.0,5,1,1,55,174.045,0
0.0,0,37,0.0,743.0,13.0,41.0,8.0,4,1,2,45,121.4,1
0.0,0,37,2.0,453.0,10.0,36.0,6.0,5,1,1,55,60.945,0
25.0,0,32,4.0,16190.0,244.0,32.0,84.0,2,2,1,25,883.53,0
6.0,0,35,4.0,7080.0,122.0,303.0,37.0,3,2,1,30,1500.08,0
2.0,0,37,1.0,3833.0,88.0,34.0,32.0,3,1,1,30,292.84,0
3.0,0,36,0.0,1780.0,50.0,70.0,24.0,4,1,2,45,220.75,0
6.0,0,37,1.0,2895.0,59.0,207.0,27.0,2,1,1,25,1064.43,0
4.0,0,28,2.0,1430.0,42.0,225.0,15.0,3,2,1,30,958.88,0
4.0,0,27,1.0,1683.0,45.0,62.0,72.0,5,1,1,55,118.92,0
11.0,0,28,0.0,815.0,31.0,42.0,11.0,3,1,2,30,201.84,0
0.0,0,27,0.0,940.0,16.0,53.0,7.0,4,1,2,45,156.4,0
10.0,0,26,1.0,1340.0,38.0,51.0,17.0,2,1,1,25,291.51,0
2.0,0,26,1.0,3340.0,67.0,40.0,27.0,3,1,1,30,296.28,0
2.0,0,19,1.0,1810.0,32.0,60.0,18.0,3,1,1,30,313.68,0
16.0,0,18,2.0,6508.0,147.0,117.0,46.0,2,2,1,25,825.975,0
12.0,0,16,1.0,9048.0,177.0,105.0,44.0,5,1,1,55,295.875,0
8.0,0,17,4.0,2968.0,51.0,63.0,23.0,3,2,1,30,372.76,0
2.0,0,10,2.0,4505.0,46.0,247.0,14.0,3,1,1,30,1170.04,0
3.0,0,10,2.0,1603.0,25.0,32.0,11.0,3,1,1,30,193.12,1
8.0,0,37,0.0,4255.0,65.0,0.0,13.0,2,1,1,25,194.4,0
4.404938271604938,0,38,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
10.0,0,36,0.0,2338.0,54.0,327.0,20.0,2,1,1,25,1579.14,0
10.0,0,37,0.0,4083.0,60.0,0.0,31.0,1,1,1,15,227.865,0
3.0,0,37,0.0,2278.0,52.0,0.0,29.0,1,1,1,15,128.15,0
11.0,0,37,0.0,3660.0,76.0,0.0,24.0,2,1,1,25,168.12,0
4.0,0,37,0.0,2245.0,33.0,253.0,14.0,3,1,1,30,1103.12,0
13.0,0,36,1.0,9000.0,115.0,112.0,39.0,3,1,1,30,812.6,0
7.0,0,37,0.0,13658.0,163.0,0.0,40.0,3,1,1,30,552.84,0
7.0,0,37,0.0,4400.0,77.0,0.0,21.0,3,1,1,30,179.08,0
6.0,0,37,0.0,5803.0,89.0,0.0,8.0,2,1,1,25,265.14,0
9.0,0,37,0.0,2123.0,48.0,0.0,13.0,3,1,2,30,86.84,0
25.0,0,37,2.0,15025.0,219.0,22.0,28.0,3,1,1,30,697.76,0
4.0,0,37,0.0,2980.0,21.0,451.0,4.0,3,1,1,30,1924.04,0
9.0,0,36,0.0,15370.0,176.0,118.0,26.0,2,1,1,25,1230.57,0
3.0,0,36,0.0,6385.0,80.0,154.0,22.0,3,1,1,30,874.6,0
0.0,0,36,0.0,760.0,8.0,0.0,7.0,2,1,2,25,34.56,0
2.0,0,37,0.0,595.0,8.0,0.0,4.0,2,1,2,25,27.135,0
10.485849056603774,1,36,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
3.0,0,36,0.0,7393.0,121.0,352.0,39.0,2,1,1,25,1922.13,0
7.0,0,36,0.0,11350.0,148.0,0.0,43.0,3,1,1,30,459.92,0
8.0,0,36,0.0,6603.0,69.0,76.0,33.0,2,1,1,25,642.24,0
23.0,0,32,0.0,840.0,41.0,0.0,13.0,2,1,2,25,39.645,1
21.0,0,35,7.0,10320.0,87.0,0.0,38.0,4,2,1,45,260.175,0
13.0,1,35,0.0,5703.0,92.0,0.0,20.0,2,1,1,25,260.775,1
1.0,0,33,0.0,2725.0,16.0,0.0,10.0,3,1,1,30,109.64,0
9.0,1,34,0.0,2875.0,35.0,0.0,12.0,2,1,2,25,130.95,1
